
      1    540    300      1
    1  0.1595571E+01  0.4704753E+01 -0.1500000E+01  0.3826834E+00  0.9238796E+00  0.0000000E+00  0.6526310E+00
    1  0.1595571E+01  0.4704753E+01 -0.5000000E+00  0.3826834E+00  0.9238796E+00  0.0000000E+00  0.6526310E+00
    1  0.2198524E+01  0.4455002E+01 -0.9500000E+01  0.3826834E+00  0.9238796E+00  0.0000000E+00  0.6526310E+00
    1  0.2198524E+01  0.4455002E+01 -0.8500000E+01  0.3826834E+00  0.9238796E+00  0.0000000E+00  0.6526310E+00
    1  0.2198524E+01  0.4455002E+01 -0.7500000E+01  0.3826834E+00  0.9238796E+00  0.0000000E+00  0.6526310E+00
    1  0.2198524E+01  0.4455002E+01 -0.6500000E+01  0.3826834E+00  0.9238796E+00  0.0000000E+00  0.6526310E+00
    1  0.2198524E+01  0.4455002E+01 -0.5500000E+01  0.3826834E+00  0.9238796E+00  0.0000000E+00  0.6526310E+00
    1  0.2198524E+01  0.4455002E+01 -0.4500000E+01  0.3826834E+00  0.9238796E+00  0.0000000E+00  0.6526310E+00
    1  0.2198524E+01  0.4455002E+01 -0.3500000E+01  0.3826834E+00  0.9238796E+00  0.0000000E+00  0.6526310E+00
    1  0.2198524E+01  0.4455002E+01 -0.2500000E+01  0.3826834E+00  0.9238796E+00  0.0000000E+00  0.6526310E+00
    1  0.2198524E+01  0.4455002E+01 -0.1500000E+01  0.3826834E+00  0.9238796E+00  0.0000000E+00  0.6526310E+00
    1  0.2198524E+01  0.4455002E+01 -0.5000000E+00  0.3826834E+00  0.9238796E+00  0.0000000E+00  0.6526310E+00
    1  0.3235238E+00  0.4957407E+01 -0.9500000E+01  0.1305263E+00  0.9914449E+00  0.0000000E+00  0.6526309E+00
    1  0.3235238E+00  0.4957407E+01 -0.8500000E+01  0.1305263E+00  0.9914449E+00  0.0000000E+00  0.6526309E+00
    1  0.3235238E+00  0.4957407E+01 -0.7500000E+01  0.1305263E+00  0.9914449E+00  0.0000000E+00  0.6526309E+00
    1  0.3235238E+00  0.4957407E+01 -0.6500000E+01  0.1305263E+00  0.9914449E+00  0.0000000E+00  0.6526309E+00
    1  0.3235238E+00  0.4957407E+01 -0.5500000E+01  0.1305263E+00  0.9914449E+00  0.0000000E+00  0.6526309E+00
    1  0.3235238E+00  0.4957407E+01 -0.4500000E+01  0.1305263E+00  0.9914449E+00  0.0000000E+00  0.6526309E+00
    1  0.3235238E+00  0.4957407E+01 -0.3500000E+01  0.1305263E+00  0.9914449E+00  0.0000000E+00  0.6526309E+00
    1  0.3235238E+00  0.4957407E+01 -0.2500000E+01  0.1305263E+00  0.9914449E+00  0.0000000E+00  0.6526309E+00
    1  0.3235238E+00  0.4957407E+01 -0.1500000E+01  0.1305263E+00  0.9914449E+00  0.0000000E+00  0.6526309E+00
    1  0.3235238E+00  0.4957407E+01 -0.5000000E+00  0.1305263E+00  0.9914449E+00  0.0000000E+00  0.6526309E+00
    1  0.9705713E+00  0.4872222E+01 -0.9500000E+01  0.1305263E+00  0.9914449E+00  0.0000000E+00  0.6526309E+00
    1  0.9705713E+00  0.4872222E+01 -0.8500000E+01  0.1305263E+00  0.9914449E+00  0.0000000E+00  0.6526309E+00
    1  0.9705713E+00  0.4872222E+01 -0.7500000E+01  0.1305263E+00  0.9914449E+00  0.0000000E+00  0.6526309E+00
    1  0.9705713E+00  0.4872222E+01 -0.6500000E+01  0.1305263E+00  0.9914449E+00  0.0000000E+00  0.6526309E+00
    1  0.9705713E+00  0.4872222E+01 -0.5500000E+01  0.1305263E+00  0.9914449E+00  0.0000000E+00  0.6526309E+00
    1  0.9705713E+00  0.4872222E+01 -0.4500000E+01  0.1305263E+00  0.9914449E+00  0.0000000E+00  0.6526309E+00
    1  0.9705713E+00  0.4872222E+01 -0.3500000E+01  0.1305263E+00  0.9914449E+00  0.0000000E+00  0.6526309E+00
    1  0.9705713E+00  0.4872222E+01 -0.2500000E+01  0.1305263E+00  0.9914449E+00  0.0000000E+00  0.6526309E+00
    1  0.9705713E+00  0.4872222E+01 -0.1500000E+01  0.1305263E+00  0.9914449E+00  0.0000000E+00  0.6526309E+00
    1  0.9705713E+00  0.4872222E+01 -0.5000000E+00  0.1305263E+00  0.9914449E+00  0.0000000E+00  0.6526309E+00
    1 -0.9705713E+00  0.4872222E+01 -0.9500000E+01 -0.1305263E+00  0.9914449E+00  0.0000000E+00  0.6526309E+00
    1 -0.9705713E+00  0.4872222E+01 -0.8500000E+01 -0.1305263E+00  0.9914449E+00  0.0000000E+00  0.6526309E+00
    1 -0.9705713E+00  0.4872222E+01 -0.7500000E+01 -0.1305263E+00  0.9914449E+00  0.0000000E+00  0.6526309E+00
    1 -0.9705713E+00  0.4872222E+01 -0.6500000E+01 -0.1305263E+00  0.9914449E+00  0.0000000E+00  0.6526309E+00
    1 -0.9705713E+00  0.4872222E+01 -0.5500000E+01 -0.1305263E+00  0.9914449E+00  0.0000000E+00  0.6526309E+00
    1 -0.9705713E+00  0.4872222E+01 -0.4500000E+01 -0.1305263E+00  0.9914449E+00  0.0000000E+00  0.6526309E+00
    1 -0.9705713E+00  0.4872222E+01 -0.3500000E+01 -0.1305263E+00  0.9914449E+00  0.0000000E+00  0.6526309E+00
    1 -0.9705713E+00  0.4872222E+01 -0.2500000E+01 -0.1305263E+00  0.9914449E+00  0.0000000E+00  0.6526309E+00
    1 -0.9705713E+00  0.4872222E+01 -0.1500000E+01 -0.1305263E+00  0.9914449E+00  0.0000000E+00  0.6526309E+00
    1 -0.9705713E+00  0.4872222E+01 -0.5000000E+00 -0.1305263E+00  0.9914449E+00  0.0000000E+00  0.6526309E+00
    1 -0.3235238E+00  0.4957407E+01 -0.9500000E+01 -0.1305263E+00  0.9914449E+00  0.0000000E+00  0.6526309E+00
    1 -0.3235238E+00  0.4957407E+01 -0.8500000E+01 -0.1305263E+00  0.9914449E+00  0.0000000E+00  0.6526309E+00
    1 -0.3235238E+00  0.4957407E+01 -0.7500000E+01 -0.1305263E+00  0.9914449E+00  0.0000000E+00  0.6526309E+00
    1 -0.3235238E+00  0.4957407E+01 -0.6500000E+01 -0.1305263E+00  0.9914449E+00  0.0000000E+00  0.6526309E+00
    1 -0.3235238E+00  0.4957407E+01 -0.5500000E+01 -0.1305263E+00  0.9914449E+00  0.0000000E+00  0.6526309E+00
    1 -0.3235238E+00  0.4957407E+01 -0.4500000E+01 -0.1305263E+00  0.9914449E+00  0.0000000E+00  0.6526309E+00
    1 -0.3235238E+00  0.4957407E+01 -0.3500000E+01 -0.1305263E+00  0.9914449E+00  0.0000000E+00  0.6526309E+00
    1 -0.3235238E+00  0.4957407E+01 -0.2500000E+01 -0.1305263E+00  0.9914449E+00  0.0000000E+00  0.6526309E+00
    1 -0.3235238E+00  0.4957407E+01 -0.1500000E+01 -0.1305263E+00  0.9914449E+00  0.0000000E+00  0.6526309E+00
    1 -0.3235238E+00  0.4957407E+01 -0.5000000E+00 -0.1305263E+00  0.9914449E+00  0.0000000E+00  0.6526309E+00
    1 -0.2198524E+01  0.4455002E+01 -0.9500000E+01 -0.3826834E+00  0.9238796E+00  0.0000000E+00  0.6526310E+00
    1 -0.2198524E+01  0.4455002E+01 -0.8500000E+01 -0.3826834E+00  0.9238796E+00  0.0000000E+00  0.6526310E+00
    1 -0.2198524E+01  0.4455002E+01 -0.7500000E+01 -0.3826834E+00  0.9238796E+00  0.0000000E+00  0.6526310E+00
    1 -0.2198524E+01  0.4455002E+01 -0.6500000E+01 -0.3826834E+00  0.9238796E+00  0.0000000E+00  0.6526310E+00
    1 -0.2198524E+01  0.4455002E+01 -0.5500000E+01 -0.3826834E+00  0.9238796E+00  0.0000000E+00  0.6526310E+00
    1 -0.2198524E+01  0.4455002E+01 -0.4500000E+01 -0.3826834E+00  0.9238796E+00  0.0000000E+00  0.6526310E+00
    1 -0.2198524E+01  0.4455002E+01 -0.3500000E+01 -0.3826834E+00  0.9238796E+00  0.0000000E+00  0.6526310E+00
    1 -0.2198524E+01  0.4455002E+01 -0.2500000E+01 -0.3826834E+00  0.9238796E+00  0.0000000E+00  0.6526310E+00
    1 -0.2198524E+01  0.4455002E+01 -0.1500000E+01 -0.3826834E+00  0.9238796E+00  0.0000000E+00  0.6526310E+00
    1 -0.2198524E+01  0.4455002E+01 -0.5000000E+00 -0.3826834E+00  0.9238796E+00  0.0000000E+00  0.6526310E+00
    1 -0.1595571E+01  0.4704753E+01 -0.9500000E+01 -0.3826834E+00  0.9238796E+00  0.0000000E+00  0.6526310E+00
    1 -0.1595571E+01  0.4704753E+01 -0.8500000E+01 -0.3826834E+00  0.9238796E+00  0.0000000E+00  0.6526310E+00
    1 -0.1595571E+01  0.4704753E+01 -0.7500000E+01 -0.3826834E+00  0.9238796E+00  0.0000000E+00  0.6526310E+00
    1 -0.1595571E+01  0.4704753E+01 -0.6500000E+01 -0.3826834E+00  0.9238796E+00  0.0000000E+00  0.6526310E+00
    1 -0.1595571E+01  0.4704753E+01 -0.5500000E+01 -0.3826834E+00  0.9238796E+00  0.0000000E+00  0.6526310E+00
    1 -0.1595571E+01  0.4704753E+01 -0.4500000E+01 -0.3826834E+00  0.9238796E+00  0.0000000E+00  0.6526310E+00
    1 -0.1595571E+01  0.4704753E+01 -0.3500000E+01 -0.3826834E+00  0.9238796E+00  0.0000000E+00  0.6526310E+00
    1 -0.1595571E+01  0.4704753E+01 -0.2500000E+01 -0.3826834E+00  0.9238796E+00  0.0000000E+00  0.6526310E+00
    1 -0.1595571E+01  0.4704753E+01 -0.1500000E+01 -0.3826834E+00  0.9238796E+00  0.0000000E+00  0.6526310E+00
    1 -0.1595571E+01  0.4704753E+01 -0.5000000E+00 -0.3826834E+00  0.9238796E+00  0.0000000E+00  0.6526310E+00
    1 -0.3276650E+01  0.3734182E+01 -0.9500000E+01 -0.6087613E+00  0.7933534E+00  0.0000000E+00  0.6526309E+00
    1 -0.3276650E+01  0.3734182E+01 -0.8500000E+01 -0.6087613E+00  0.7933534E+00  0.0000000E+00  0.6526309E+00
    1 -0.3276650E+01  0.3734182E+01 -0.7500000E+01 -0.6087613E+00  0.7933534E+00  0.0000000E+00  0.6526309E+00
    1 -0.3276650E+01  0.3734182E+01 -0.6500000E+01 -0.6087613E+00  0.7933534E+00  0.0000000E+00  0.6526309E+00
    1 -0.3276650E+01  0.3734182E+01 -0.5500000E+01 -0.6087613E+00  0.7933534E+00  0.0000000E+00  0.6526309E+00
    1 -0.3276650E+01  0.3734182E+01 -0.4500000E+01 -0.6087613E+00  0.7933534E+00  0.0000000E+00  0.6526309E+00
    1 -0.3276650E+01  0.3734182E+01 -0.3500000E+01 -0.6087613E+00  0.7933534E+00  0.0000000E+00  0.6526309E+00
    1 -0.3276650E+01  0.3734182E+01 -0.2500000E+01 -0.6087613E+00  0.7933534E+00  0.0000000E+00  0.6526309E+00
    1 -0.3276650E+01  0.3734182E+01 -0.1500000E+01 -0.6087613E+00  0.7933534E+00  0.0000000E+00  0.6526309E+00
    1 -0.3276650E+01  0.3734182E+01 -0.5000000E+00 -0.6087613E+00  0.7933534E+00  0.0000000E+00  0.6526309E+00
    1 -0.2758883E+01  0.4131478E+01 -0.9500000E+01 -0.6087613E+00  0.7933534E+00  0.0000000E+00  0.6526309E+00
    1 -0.2758883E+01  0.4131478E+01 -0.8500000E+01 -0.6087613E+00  0.7933534E+00  0.0000000E+00  0.6526309E+00
    1 -0.2758883E+01  0.4131478E+01 -0.7500000E+01 -0.6087613E+00  0.7933534E+00  0.0000000E+00  0.6526309E+00
    1 -0.2758883E+01  0.4131478E+01 -0.6500000E+01 -0.6087613E+00  0.7933534E+00  0.0000000E+00  0.6526309E+00
    1 -0.2758883E+01  0.4131478E+01 -0.5500000E+01 -0.6087613E+00  0.7933534E+00  0.0000000E+00  0.6526309E+00
    1 -0.2758883E+01  0.4131478E+01 -0.4500000E+01 -0.6087613E+00  0.7933534E+00  0.0000000E+00  0.6526309E+00
    1 -0.2758883E+01  0.4131478E+01 -0.3500000E+01 -0.6087613E+00  0.7933534E+00  0.0000000E+00  0.6526309E+00
    1 -0.2758883E+01  0.4131478E+01 -0.2500000E+01 -0.6087613E+00  0.7933534E+00  0.0000000E+00  0.6526309E+00
    1 -0.2758883E+01  0.4131478E+01 -0.1500000E+01 -0.6087613E+00  0.7933534E+00  0.0000000E+00  0.6526309E+00
    1 -0.2758883E+01  0.4131478E+01 -0.5000000E+00 -0.6087613E+00  0.7933534E+00  0.0000000E+00  0.6526309E+00
    1 -0.4131478E+01  0.2758883E+01 -0.9500000E+01 -0.7933534E+00  0.6087613E+00  0.0000000E+00  0.6526309E+00
    1 -0.4131478E+01  0.2758883E+01 -0.8500000E+01 -0.7933534E+00  0.6087613E+00  0.0000000E+00  0.6526309E+00
    1 -0.4131478E+01  0.2758883E+01 -0.7500000E+01 -0.7933534E+00  0.6087613E+00  0.0000000E+00  0.6526309E+00
    1 -0.4131478E+01  0.2758883E+01 -0.6500000E+01 -0.7933534E+00  0.6087613E+00  0.0000000E+00  0.6526309E+00
    1 -0.4131478E+01  0.2758883E+01 -0.5500000E+01 -0.7933534E+00  0.6087613E+00  0.0000000E+00  0.6526309E+00
    1 -0.4131478E+01  0.2758883E+01 -0.4500000E+01 -0.7933534E+00  0.6087613E+00  0.0000000E+00  0.6526309E+00
    1 -0.4131478E+01  0.2758883E+01 -0.3500000E+01 -0.7933534E+00  0.6087613E+00  0.0000000E+00  0.6526309E+00
    1 -0.4131478E+01  0.2758883E+01 -0.2500000E+01 -0.7933534E+00  0.6087613E+00  0.0000000E+00  0.6526309E+00
    1 -0.4131478E+01  0.2758883E+01 -0.1500000E+01 -0.7933534E+00  0.6087613E+00  0.0000000E+00  0.6526309E+00
    1 -0.4131478E+01  0.2758883E+01 -0.5000000E+00 -0.7933534E+00  0.6087613E+00  0.0000000E+00  0.6526309E+00
    1 -0.3734182E+01  0.3276650E+01 -0.9500000E+01 -0.7933534E+00  0.6087613E+00  0.0000000E+00  0.6526309E+00
    1 -0.3734182E+01  0.3276650E+01 -0.8500000E+01 -0.7933534E+00  0.6087613E+00  0.0000000E+00  0.6526309E+00
    1 -0.3734182E+01  0.3276650E+01 -0.7500000E+01 -0.7933534E+00  0.6087613E+00  0.0000000E+00  0.6526309E+00
    1 -0.3734182E+01  0.3276650E+01 -0.6500000E+01 -0.7933534E+00  0.6087613E+00  0.0000000E+00  0.6526309E+00
    1 -0.3734182E+01  0.3276650E+01 -0.5500000E+01 -0.7933534E+00  0.6087613E+00  0.0000000E+00  0.6526309E+00
    1 -0.3734182E+01  0.3276650E+01 -0.4500000E+01 -0.7933534E+00  0.6087613E+00  0.0000000E+00  0.6526309E+00
    1 -0.3734182E+01  0.3276650E+01 -0.3500000E+01 -0.7933534E+00  0.6087613E+00  0.0000000E+00  0.6526309E+00
    1 -0.3734182E+01  0.3276650E+01 -0.2500000E+01 -0.7933534E+00  0.6087613E+00  0.0000000E+00  0.6526309E+00
    1 -0.3734182E+01  0.3276650E+01 -0.1500000E+01 -0.7933534E+00  0.6087613E+00  0.0000000E+00  0.6526309E+00
    1 -0.3734182E+01  0.3276650E+01 -0.5000000E+00 -0.7933534E+00  0.6087613E+00  0.0000000E+00  0.6526309E+00
    1 -0.4704753E+01  0.1595571E+01 -0.9500000E+01 -0.9238796E+00  0.3826834E+00  0.0000000E+00  0.6526310E+00
    1 -0.4704753E+01  0.1595571E+01 -0.8500000E+01 -0.9238796E+00  0.3826834E+00  0.0000000E+00  0.6526310E+00
    1 -0.4704753E+01  0.1595571E+01 -0.7500000E+01 -0.9238796E+00  0.3826834E+00  0.0000000E+00  0.6526310E+00
    1 -0.4704753E+01  0.1595571E+01 -0.6500000E+01 -0.9238796E+00  0.3826834E+00  0.0000000E+00  0.6526310E+00
    1 -0.4704753E+01  0.1595571E+01 -0.5500000E+01 -0.9238796E+00  0.3826834E+00  0.0000000E+00  0.6526310E+00
    1 -0.4704753E+01  0.1595571E+01 -0.4500000E+01 -0.9238796E+00  0.3826834E+00  0.0000000E+00  0.6526310E+00
